-35.1527154137	-9.6427819510	1
-35.1624998264	-9.6577693386	1
-35.1755556916	-9.6689436233	1
-35.1862858522	-9.6820553767	1
-35.1953644299	-9.6945638915	1
-35.2067226521	-9.7074649397	1
-35.2207440127	-9.7189139279	1
-35.2298246092	-9.7320173530	1
-35.2427083794	-9.7458519185	1
-35.2521525753	-9.7586568365	1
-35.2638170681	-9.7719220482	1
-35.2751124706	-9.7846214752	1
-35.2827435687	-9.7976463365	1
-35.2942004659	-9.8113756005	1
-35.3056698233	-9.8232572823	1
-35.3166964212	-9.8361979540	1
-35.3305257230	-9.8475448527	1
-35.3372326681	-9.8621448548	1
-35.3480416968	-9.8766927713	1
-35.3562891309	-9.8902021556	1
-35.3674035015	-9.9023835666	1
-35.3785181839	-9.9169216908	1
-35.3848187324	-9.9320954810	1
-35.3991925817	-9.9410096286	1
-35.4114564797	-9.9543361737	1
-35.4244568820	-9.9639373533	1
-35.4371951866	-9.9766884543	1
-35.4512419717	-9.9844419969	1
-35.4664595348	-9.9954194106	1
-35.4773217376	-10.0051398422	1
-35.4928304512	-10.0158332487	1
-35.5050092590	-10.0247026285	1
-35.5206699529	-10.0324409285	1
-35.5330651631	-10.0448306943	1
-35.5380228648	-10.0599427406	1
-35.5482520520	-10.0741402919	1
-35.5532130130	-10.0903948304	1
-35.5635182229	-10.1045889670	1
-35.5744169127	-10.1176529096	1
-35.5822766034	-10.1316879665	1
-35.5942747037	-10.1449373772	1
-35.6039329701	-10.1575089590	1
-35.6147423443	-10.1695936847	1
-35.6288193216	-10.1801034104	1
-35.6395578526	-10.1935352082	1
-35.6527864776	-10.2063154550	1
-35.6620996761	-10.2197508468	1
-35.6723455173	-10.2309540259	1
-35.6808448304	-10.2469979389	1
-35.6926065023	-10.2602365992	1
-35.7010469819	-10.2748486076	1
-35.7126101635	-10.2866531654	1
-35.7225439737	-10.3004952395	1
-35.7306269833	-10.3157408111	1
-35.7352766082	-10.3316779631	1
-35.7405141911	-10.3473449194	1
-35.7464703774	-10.3624665965	1
-35.7539372900	-10.3767807982	1
-35.7617924745	-10.3916639479	1
-35.7731397130	-10.4054671438	1
-35.7849997310	-10.4188167301	1
-35.7912359283	-10.4326740833	1
-35.8043821539	-10.4448768563	1
-35.8177032162	-10.4570424981	1
-35.8275362589	-10.4682783387	1
-35.8397664881	-10.4816497591	1
-35.8510799335	-10.4932356978	1
-35.8658618624	-10.5014515923	1
-35.8810783780	-10.5111468039	1
-35.8956877362	-10.5205564073	1
-35.9087045665	-10.5294268567	1
-35.9193995631	-10.5404030247	1
-35.9287379034	-10.5545748127	1
-35.9389289632	-10.5703714023	1
-35.9466567495	-10.5827552449	1
-35.9534726965	-10.5974787599	1
-35.9675389490	-10.6109212223	1
-35.9749699616	-10.6234077644	1
-35.9885914882	-10.6351863598	1
-35.9981673890	-10.6482608234	1
-36.0075150711	-10.6619915782	1
-36.0167317121	-10.6751284275	1
-36.0221271818	-10.6910521110	1
-36.0298186833	-10.7065582338	1
-36.0389828417	-10.7203591371	1
-36.0457334788	-10.7359001676	1
-36.0554190387	-10.7487968081	1
-36.0675929466	-10.7623963027	1
-36.0780147163	-10.7752019354	1
-36.0865387093	-10.7889954076	1
-36.0998703309	-10.8004845541	1
-36.1105729064	-10.8125318110	1
-36.1241917265	-10.8232654596	1
-36.1362790566	-10.8351433111	1
-36.1493203678	-10.8442014333	1
-36.1628094389	-10.8560486692	1
-36.1779987225	-10.8634769440	1
-36.1924437438	-10.8718142275	1
-36.2084812271	-10.8803488179	1
-36.2241377122	-10.8871281138	1
-36.2397449891	-10.8943456279	1
-36.2547635809	-10.8989247070	1
-36.2689984688	-10.9053358483	1
-36.2886928084	-10.9092917277	1
-36.3053584733	-10.9131566818	1
-36.3210701878	-10.9173695980	1
-36.3382151770	-10.9191370958	1
-36.3521688641	-10.9211343531	1
-36.3699631495	-10.9234391640	1
-36.3849768350	-10.9247452180	1
-36.4025560766	-10.9306308236	1
-36.4177483928	-10.9380025877	1
-36.4302516356	-10.9483085478	1
-36.4439601487	-10.9578011855	1
-36.4605104704	-10.9647193752	1
-36.4760193575	-10.9735157198	1
-36.4897123598	-10.9819267789	1
-36.5067244257	-10.9885484133	1
-36.5206651857	-10.9963011977	1
-36.5375413361	-11.0035529043	1
-36.5527806685	-11.0093936644	1
-36.5622680347	-11.0225802570	1
-36.5713582006	-11.0387399009	1
-36.5810964075	-11.0516491403	1
-36.5868711788	-11.0664254912	1
-36.5985371955	-11.0809642427	1
-36.6066345968	-11.0936859828	1
-36.6183865383	-11.1055291861	1
-36.6283436967	-11.1178165731	1
-36.6435243501	-11.1298502518	1
-36.6523451790	-11.1419003913	1
-36.6699581051	-11.1507620800	1
-36.6826676650	-11.1612623612	1
-36.6903520561	-11.1767329452	1
-36.6995211024	-11.1903355759	1
-36.7080651166	-11.2066203577	1
-36.7190148529	-11.2185928846	1
-36.7287633427	-11.2335805582	1
-36.7411381278	-11.2449789088	1
-36.7462964032	-11.2580662901	1
-36.7569694273	-11.2730975984	1
-36.7621708901	-11.2896212889	1
-36.7659304842	-11.3054187000	1
-36.7721901340	-11.3216691739	1
-36.7767127941	-11.3362140572	1
-36.7850812959	-11.3506978383	1
-36.7901508606	-11.3699587037	1
-34.5673136262	-8.4843400839	1
-34.5719040101	-8.5000131783	1
-34.5792992131	-8.5137797028	1
-34.5835121770	-8.5313957366	1
-34.5926165524	-8.5441502972	1
-34.5990019659	-8.5606065706	1
-34.6085154271	-8.5745151434	1
-34.6110634292	-8.5927431393	1
-34.6120645328	-8.6105615474	1
-34.6183708387	-8.6245773812	1
-34.6185389046	-8.6432241594	1
-34.6224037655	-8.6600752301	1
-34.6297598299	-8.6730882825	1
-34.6348858575	-8.6883642579	1
-34.6402689256	-8.7060641425	1
-34.6467436057	-8.7216919787	1
-34.6565688329	-8.7349443700	1
-34.6595355139	-8.7527416501	1
-34.6678943455	-8.7675082134	1
-34.6742545799	-8.7825482081	1
-34.6843497825	-8.7966951385	1
-34.6881907206	-8.8117983404	1
-34.6938568242	-8.8290073389	1
-34.6988564315	-8.8463929202	1
-34.7050521033	-8.8616646795	1
-34.7130957553	-8.8745133337	1
-34.7186984040	-8.8905799088	1
-34.7232391969	-8.9069486188	1
-34.7294611882	-8.9217494960	1
-34.7363248547	-8.9398087871	1
-34.7383634135	-8.9553989339	1
-34.7445985513	-8.9703564713	1
-34.7491763280	-8.9872080575	1
-34.7566708871	-9.0034046785	1
-34.7627667200	-9.0165088641	1
-34.7697646227	-9.0321228799	1
-34.7763575218	-9.0480610072	1
-34.7822885065	-9.0631589486	1
-34.7866096351	-9.0819218855	1
-34.7949206839	-9.0943676367	1
-34.7993403295	-9.1131660209	1
-34.8058503957	-9.1261566164	1
-34.8140851859	-9.1423374284	1
-34.8172888038	-9.1587373572	1
-34.8256695608	-9.1729777201	1
-34.8317255519	-9.1877416669	1
-34.8404129438	-9.2023826818	1
-34.8466005190	-9.2195026090	1
-34.8531218340	-9.2351486736	1
-34.8611834488	-9.2514483587	1
-34.8737906377	-9.2611443600	1
-34.8807616709	-9.2783046296	1
-34.8902611537	-9.2928058424	1
-34.8997902891	-9.3061071532	1
-34.9121947104	-9.3155204774	1
-34.9220597208	-9.3300345534	1
-34.9320421758	-9.3451018070	1
-34.9417762138	-9.3591191670	1
-34.9478903517	-9.3742078727	1
-34.9586492126	-9.3882250817	1
-34.9665402917	-9.4033843818	1
-34.9761598199	-9.4164167694	1
-34.9865700495	-9.4309562286	1
-34.9972285953	-9.4426981965	1
-35.0044823087	-9.4573049633	1
-35.0165768755	-9.4693459219	1
-35.0264660053	-9.4849575984	1
-35.0369417226	-9.4968903890	1
-35.0478246901	-9.5095233748	1
-35.0555853428	-9.5261578208	1
-35.0655957936	-9.5392572549	1
-35.0761803179	-9.5523652120	1
-35.0865275925	-9.5666560509	1
-35.1008737596	-9.5758178589	1
-35.1112974016	-9.5886586957	1
-35.1266296741	-9.5991549429	1
-35.1385108488	-9.6092987943	1
-35.1463490388	-9.6251769688	1
-35.1562608903	-9.6392909666	1
-35.1655144410	-9.6539120927	1
-35.1788834092	-9.6634282521	1
-35.1884675437	-9.6780129462	1
-35.1976566926	-9.6913376307	1
-35.2126986340	-9.7023368290	1
-35.2251170325	-9.7137225589	1
-35.2318011026	-9.7297336640	1
-35.2457038902	-9.7417543172	1
-35.2573340222	-9.7542771180	1
-35.2659187821	-9.7682020315	1
-35.2794843419	-9.7806785406	1
-35.2845302168	-9.7949979179	1
-35.2975670347	-9.8072285972	1
-35.3110470784	-9.8196382348	1
-35.3197195971	-9.8331255745	1
-35.3320261187	-9.8452919705	1
-35.3416772042	-9.8595232112	1
-35.3509932937	-9.8740923109	1
-35.3612676376	-9.8867360583	1
-35.3694010079	-9.9018063328	1
-35.3806483233	-9.9138768441	1
-35.3900961454	-9.9276603436	1
-35.4025539255	-9.9390285141	1
-35.4156701347	-9.9514598391	1
-35.4286374450	-9.9605116741	1
-35.4405298960	-9.9729152728	1
-35.4536649428	-9.9837136677	1
-35.4698673191	-9.9931327123	1
-35.4814959737	-10.0027948036	1
-35.4967647314	-10.0117458573	1
-35.5087424668	-10.0220135334	1
-35.5234487718	-10.0303173358	1
-35.5376986470	-10.0416443252	1
-35.5422969968	-10.0572223271	1
-35.5526367783	-10.0705468044	1
-35.5571977580	-10.0879633965	1
-35.5652426128	-10.1029237131	1
-35.5765834940	-10.1157533686	1
-35.5858083829	-10.1287795935	1
-35.5972528222	-10.1427044421	1
-35.6073576441	-10.1555074567	1
-35.6184857403	-10.1676382434	1
-35.6323427871	-10.1787657909	1
-35.6436624600	-10.1906037236	1
-35.6564829358	-10.2027761230	1
-35.6658771756	-10.2170912578	1
-35.6763668201	-10.2292605687	1
-35.6864921817	-10.2424649009	1
-35.6951706963	-10.2589024329	1
-35.7052631849	-10.2727164667	1
-35.7174567891	-10.2841977981	1
-35.7256891986	-10.2988482188	1
-35.7327099446	-10.3132521644	1
-35.7362241579	-10.3298780817	1
-35.7465744898	-10.3447641107	1
-35.7510407290	-10.3599689500	1
-35.7598030869	-10.3739932819	1
-35.7675217856	-10.3890144727	1
-35.7751919632	-10.4044835736	1
-35.7892712908	-10.4158027338	1
-35.7958058340	-10.4302756026	1
-35.8091879276	-10.4427791502	1
-35.8187238419	-10.4552294337	1
-35.8308001525	-10.4677057337	1
-35.8450759134	-10.4780795537	1
-35.8538607365	-10.4913124342	1
-35.8701297045	-10.4994524235	1
-35.8840734772	-10.5090558730	1
-35.8983477301	-10.5179695846	1
-35.9130143828	-10.5269203464	1
-35.9208279572	-10.5397603839	1
-35.9308450459	-10.5530286120	1
-35.9432100547	-10.5680584463	1
-35.9486411178	-10.5818188900	1
-35.9563681959	-10.5964900960	1
-35.9690799940	-10.6092700634	1
-35.9791275536	-10.6216575322	1
-35.9924001955	-10.6321259609	1
-36.0034575344	-10.6454783550	1
-36.0112709008	-10.6593188467	1
-36.0182038228	-10.6742026926	1
-36.0258988872	-10.6901413485	1
-36.0326682521	-10.7039000353	1
-36.0451160713	-10.7167740924	1
-36.0472115167	-10.7341967115	1
-36.0582901262	-10.7477547498	1
-36.0713415908	-10.7579470157	1
-36.0807015844	-10.7726284319	1
-36.0889788462	-10.7868754579	1
-36.1040026315	-10.7971098945	1
-36.1145835126	-10.8093467058	1
-36.1274315565	-10.8197544065	1
-36.1392119553	-10.8314877406	1
-36.1528070845	-10.8407828364	1
-36.1671509730	-10.8519485939	1
-36.1821149793	-10.8597570498	1
-36.1950490466	-10.8691124126	1
-36.2111045064	-10.8773633154	1
-36.2284650296	-10.8834195949	1
-36.2432889857	-10.8895877794	1
-36.2574747614	-10.8963736980	1
-36.2719505211	-10.9031340292	1
-36.2927200726	-10.9062344240	1
-36.3080046406	-10.9096977352	1
-36.3232130932	-10.9154444056	1
-36.3423896082	-10.9158027777	1
-36.3568931284	-10.9197638745	1
-36.3725775607	-10.9210417010	1
-36.3910630210	-10.9203253618	1
-36.4070632801	-10.9276884258	1
-36.4189198491	-10.9373268872	1
-36.4330338587	-10.9475934707	1
-36.4471958565	-10.9547051145	1
-36.4629536691	-10.9631118545	1
-36.4789968129	-10.9710237557	1
-36.4966963060	-10.9788642761	1
-36.5112042714	-10.9851425066	1
-36.5247718062	-10.9929316303	1
-36.5423112054	-11.0010270424	1
-36.5566093503	-11.0074476771	1
-36.5685277117	-11.0195914150	1
-36.5755400851	-11.0347405201	1
-36.5842535052	-11.0486519815	1
-36.5892131552	-11.0644888843	1
-36.6025580170	-11.0776549958	1
-36.6122933402	-11.0905897081	1
-36.6228924054	-11.1020415071	1
-36.6311826327	-11.1157364325	1
-36.6482692359	-11.1270602672	1
-36.6567079212	-11.1385477622	1
-36.6743583532	-11.1481478648	1
-36.6879786113	-11.1576815598	1
-36.6932868884	-11.1740525112	1
-36.7031850183	-11.1881765404	1
-36.7105488728	-11.2045188947	1
-36.7229193646	-11.2154545150	1
-36.7311957805	-11.2303255242	1
-36.7464205671	-11.2415119633	1
-36.7483561781	-11.2562822401	1
-36.7566050377	-11.2721341597	1
-36.7620110833	-11.2867129494	1
-36.7669763879	-11.3036592661	1
-36.7731468599	-11.3197617783	1
-36.7781244420	-11.3349083384	1
-36.7864283594	-11.3493671815	1
-36.7900736837	-11.3702561033	1
-34.5714814131	-8.4770013422	1
-34.5745224047	-8.4938429723	1
-34.5810079148	-8.5090091646	1
-34.5892713127	-8.5227998111	1
-34.5979020122	-8.5376367226	1
-34.6026055818	-8.5546593126	1
-34.6107990044	-8.5686192705	1
-34.6148440728	-8.5858100081	1
-34.6131034710	-8.6055092389	1
-34.6225935809	-8.6175082132	1
-34.6245663768	-8.6344155728	1
-34.6260773370	-8.6519147880	1
-34.6340109366	-8.6662599326	1
-34.6401930560	-8.6815077267	1
-34.6453364603	-8.6983406295	1
-34.6498436386	-8.7167105805	1
-34.6586969462	-8.7278311083	1
-34.6630219065	-8.7473432405	1
-34.6714767715	-8.7606446470	1
-34.6781290574	-8.7756418554	1
-34.6866044334	-8.7906717840	1
-34.6883854828	-8.8080130826	1
-34.6973025863	-8.8220503527	1
-34.7024151003	-8.8398569269	1
-34.7113741006	-8.8517854845	1
-34.7177076653	-8.8690454506	1
-34.7240983711	-8.8809628424	1
-34.7280038345	-8.9007338359	1
-34.7338027227	-8.9162179332	1
-34.7408159071	-8.9316480274	1
-34.7404792374	-8.9505670114	1
-34.7490819014	-8.9631371848	1
-34.7523137617	-8.9807609759	1
-34.7576298042	-8.9982799322	1
-34.7615960510	-9.0143367497	1
-34.7696846048	-9.0311681778	1
-34.7774645772	-9.0432814466	1
-34.7856988229	-9.0573872965	1
-34.7903921602	-9.0759678662	1
-34.7980855002	-9.0880567963	1
-34.8022158424	-9.1081287457	1
-34.8061942601	-9.1232287274	1
-34.8166370062	-9.1367905553	1
-34.8223183946	-9.1511921166	1
-34.8281054019	-9.1673091283	1
-34.8348818824	-9.1825739942	1
-34.8416620815	-9.1987461306	1
-34.8476152110	-9.2146016666	1
-34.8561053537	-9.2299015312	1
-34.8663923649	-9.2432601665	1
-34.8768000364	-9.2558729084	1
-34.8822810238	-9.2745446020	1
-34.8947131963	-9.2856422014	1
-34.9027708404	-9.3004732873	1
-34.9177330613	-9.3089074624	1
-34.9245903880	-9.3247644392	1
-34.9345715728	-9.3405011829	1
-34.9441319732	-9.3541864374	1
-34.9515413042	-9.3683193651	1
-34.9623225126	-9.3822161367	1
-34.9697338274	-9.3967567733	1
-34.9806148413	-9.4104160462	1
-34.9893168096	-9.4249541933	1
-35.0007025833	-9.4387320763	1
-35.0077148886	-9.4529831900	1
-35.0173564421	-9.4663348817	1
-35.0287380030	-9.4795339406	1
-35.0408003056	-9.4913833451	1
-35.0490759086	-9.5080251185	1
-35.0597086816	-9.5224359902	1
-35.0676087086	-9.5376769252	1
-35.0790655057	-9.5481608071	1
-35.0891631926	-9.5612207640	1
-35.1040855648	-9.5717090850	1
-35.1149915559	-9.5844239154	1
-35.1332907328	-9.5932694742	1
-35.1412257494	-9.6052734045	1
-35.1500264158	-9.6213325496	1
-35.1580001937	-9.6366521253	1
-35.1699097363	-9.6485697385	1
-35.1820991402	-9.6608351778	1
-35.1929882387	-9.6722432182	1
-35.2034928398	-9.6845775976	1
-35.2161576302	-9.6974752307	1
-35.2290366539	-9.7089593547	1
-35.2351553428	-9.7262046576	1
-35.2505191134	-9.7367826969	1
-35.2580609691	-9.7534299287	1
-35.2706332902	-9.7644635058	1
-35.2819801220	-9.7777696833	1
-35.2907990043	-9.7894329166	1
-35.3006963183	-9.8042058495	1
-35.3114018075	-9.8185192490	1
-35.3230905453	-9.8302738417	1
-35.3350470449	-9.8432612670	1
-35.3462975892	-9.8548955281	1
-35.3552018793	-9.8712143294	1
-35.3614906781	-9.8863835664	1
-35.3726329207	-9.8978172508	1
-35.3848854878	-9.9108675251	1
-35.3932200300	-9.9245040473	1
-35.4046969186	-9.9359210047	1
-35.4207460897	-9.9472280233	1
-35.4322288324	-9.9587575586	1
-35.4419565826	-9.9712944009	1
-35.4586337862	-9.9803661627	1
-35.4732335920	-9.9910286664	1
-35.4856903795	-9.9995225583	1
-35.4971003421	-10.0103476043	1
-35.5121221419	-10.0197241782	1
-35.5301087505	-10.0262099748	1
-35.5396683618	-10.0398665176	1
-35.5439328408	-10.0555886790	1
-35.5539786907	-10.0707192604	1
-35.5596507370	-10.0848478928	1
-35.5698661908	-10.1000168639	1
-35.5822497616	-10.1127522559	1
-35.5892824765	-10.1269805337	1
-35.6005272549	-10.1395477923	1
-35.6103728856	-10.1543139856	1
-35.6236019568	-10.1647198524	1
-35.6340663061	-10.1779497199	1
-35.6474710919	-10.1881311413	1
-35.6580870182	-10.2009149150	1
-35.6707432512	-10.2136276345	1
-35.6773200418	-10.2291857470	1
-35.6883113531	-10.2429951131	1
-35.7003878625	-10.2549634865	1
-35.7103615639	-10.2690616861	1
-35.7202924108	-10.2831050864	1
-35.7263682136	-10.2990368574	1
-35.7373848783	-10.3110468949	1
-35.7418692070	-10.3276466755	1
-35.7469661945	-10.3432088994	1
-35.7522576699	-10.3586385384	1
-35.7635619935	-10.3728940234	1
-35.7695758520	-10.3886798359	1
-35.7797209880	-10.4007909975	1
-35.7917948202	-10.4133437998	1
-35.7964059521	-10.4292671963	1
-35.8092084590	-10.4427271277	1
-35.8219387209	-10.4540088782	1
-35.8337241954	-10.4646999227	1
-35.8486677151	-10.4761564675	1
-35.8561969069	-10.4891369208	1
-35.8741772040	-10.4980032458	1
-35.8887371137	-10.5065182847	1
-35.9030361804	-10.5151389373	1
-35.9147483803	-10.5261207205	1
-35.9250297837	-10.5363933184	1
-35.9344742455	-10.5511709709	1
-35.9448161201	-10.5671364040	1
-35.9521671376	-10.5794197519	1
-35.9595137609	-10.5943882964	1
-35.9729080279	-10.6061457456	1
-35.9830912630	-10.6191387142	1
-35.9953514765	-10.6305364505	1
-36.0042564507	-10.6445358173	1
-36.0159542444	-10.6581749305	1
-36.0226734482	-10.6719124691	1
-36.0301752155	-10.6869670279	1
-36.0349388702	-10.7026485901	1
-36.0456663219	-10.7156318333	1
-36.0530561095	-10.7294090299	1
-36.0610239489	-10.7444951866	1
-36.0735410159	-10.7560133745	1
-36.0827770489	-10.7706644688	1
-36.0919760322	-10.7842206180	1
-36.1044859010	-10.7958269423	1
-36.1163025639	-10.8075541684	1
-36.1319119132	-10.8172173917	1
-36.1408181079	-10.8304193835	1
-36.1561515556	-10.8372321655	1
-36.1687405791	-10.8489588823	1
-36.1824754750	-10.8590271304	1
-36.1966100349	-10.8667092741	1
-36.2153574675	-10.8742176882	1
-36.2312968965	-10.8798221061	1
-36.2452385791	-10.8870468340	1
-36.2626710077	-10.8931774457	1
-36.2769974562	-10.9000198515	1
-36.2940309407	-10.9047125866	1
-36.3090409685	-10.9073524382	1
-36.3284545702	-10.9120420414	1
-36.3464688087	-10.9133969962	1
-36.3585911800	-10.9166616486	1
-36.3749083267	-10.9189323474	1
-36.3918006285	-10.9190330379	1
-36.4097523955	-10.9253460712	1
-36.4218539957	-10.9342752033	1
-36.4355503149	-10.9450819493	1
-36.4511010744	-10.9523898491	1
-36.4695241368	-10.9583539618	1
-36.4836157348	-10.9688106760	1
-36.4955697078	-10.9788692786	1
-36.5143465055	-10.9843889700	1
-36.5307703113	-10.9906488078	1
-36.5441165756	-10.9999125442	1
-36.5621902242	-11.0044106437	1
-36.5717501437	-11.0173108746	1
-36.5787612164	-11.0335485945	1
-36.5896645055	-11.0461006751	1
-36.5956780301	-11.0604719291	1
-36.6059974991	-11.0754363820	1
-36.6131159311	-11.0897122626	1
-36.6280283456	-11.0997952338	1
-36.6351902564	-11.1134664326	1
-36.6515002268	-11.1252568821	1
-36.6608068327	-11.1361760567	1
-36.6767907680	-11.1474543545	1
-36.6873452535	-11.1564265280	1
-36.6994858775	-11.1706188689	1
-36.7098954481	-11.1843318773	1
-36.7161800382	-11.2009320106	1
-36.7242783750	-11.2138120768	1
-36.7361431672	-11.2274452023	1
-36.7484106183	-11.2390392374	1
-36.7488966014	-11.2554456161	1
-36.7573082791	-11.2703738136	1
-36.7628951486	-11.2860503292	1
-36.7682428058	-11.3019665361	1
-36.7742691731	-11.3182472126	1
-36.7799444178	-11.3336897606	1
-36.7871776546	-11.3484765781	1
-36.7908812068	-11.3700454777	1
-34.5749116702	-8.4701448050	1
-34.5804411752	-8.4847362571	1
-34.5843286737	-8.5033823987	1
-34.5921465328	-8.5176978304	1
-34.5996342985	-8.5308988372	1
-34.6038986899	-8.5491022908	1
-34.6151099190	-8.5608587314	1
-34.6187244795	-8.5785220266	1
-34.6194306877	-8.5961495975	1
-34.6240735126	-8.6123388588	1
-34.6256890164	-8.6304559281	1
-34.6329297067	-8.6431359325	1
-34.6371003948	-8.6596579490	1
-34.6420392591	-8.6761478779	1
-34.6481350186	-8.6915942513	1
-34.6523278435	-8.7113374634	1
-34.6632082577	-8.7203508343	1
-34.6659814108	-8.7398110781	1
-34.6756035448	-8.7536982444	1
-34.6807262672	-8.7690846829	1
-34.6915465060	-8.7842549740	1
-34.6937061821	-8.8010845763	1
-34.7008241532	-8.8165983805	1
-34.7024236727	-8.8366202722	1
-34.7144142070	-8.8469990749	1
-34.7181532663	-8.8650588643	1
-34.7255776634	-8.8769394038	1
-34.7321830691	-8.8920926300	1
-34.7352392934	-8.9110838293	1
-34.7446363777	-8.9244683975	1
-34.7434415375	-8.9451481596	1
-34.7533417620	-8.9559220012	1
-34.7566572980	-8.9746125542	1
-34.7635271866	-8.9900697453	1
-34.7705339261	-9.0039538362	1
-34.7757293854	-9.0199982670	1
-34.7811554914	-9.0371877168	1
-34.7852844094	-9.0540560033	1
-34.7922404189	-9.0704898489	1
-34.7993854797	-9.0844628169	1
-34.8068694211	-9.0988015015	1
-34.8112256468	-9.1157343732	1
-34.8191935692	-9.1328080930	1
-34.8239001282	-9.1479686483	1
-34.8310833842	-9.1626798909	1
-34.8375805019	-9.1760109995	1
-34.8459785529	-9.1929130582	1
-34.8504341658	-9.2091727094	1
-34.8582088041	-9.2256870272	1
-34.8701993073	-9.2378014575	1
-34.8785351875	-9.2497316993	1
-34.8864393249	-9.2680321598	1
-34.8987307586	-9.2799851171	1
-34.9063247386	-9.2947145793	1
-34.9179171427	-9.3057310010	1
-34.9281337711	-9.3199669482	1
-34.9368586100	-9.3360590915	1
-34.9454889834	-9.3507511369	1
-34.9569014445	-9.3612652177	1
-34.9651775313	-9.3768379511	1
-34.9721640889	-9.3928636634	1
-34.9856831518	-9.4041853874	1
-34.9906819371	-9.4213085886	1
-35.0028593690	-9.4334337949	1
-35.0096428939	-9.4482280236	1
-35.0200209517	-9.4634645214	1
-35.0338638441	-9.4743426870	1
-35.0435729295	-9.4869777338	1
-35.0531049000	-9.5008856104	1
-35.0604221356	-9.5200400433	1
-35.0716906795	-9.5315119218	1
-35.0810945484	-9.5455276249	1
-35.0928430140	-9.5565766177	1
-35.1071518396	-9.5678316226	1
-35.1172339955	-9.5802828323	1
-35.1321864119	-9.5926956591	1
-35.1454968715	-9.6009099956	1
-35.1544859377	-9.6153861307	1
-35.1620088064	-9.6309923192	1
-35.1736738965	-9.6440440985	1
-35.1848941824	-9.6555927521	1
-35.1953260174	-9.6694477815	1
-35.2049512661	-9.6829588953	1
-35.2182647404	-9.6945612046	1
-35.2295828563	-9.7077320682	1
-35.2401493834	-9.7191418290	1
-35.2519178973	-9.7344417395	1
-35.2610016746	-9.7486955749	1
-35.2731402819	-9.7629598962	1
-35.2838479890	-9.7772168206	1
-35.2925625791	-9.7875861604	1
-35.3029809648	-9.8031893625	1
-35.3164714592	-9.8144936325	1
-35.3255297531	-9.8284331927	1
-35.3401782985	-9.8394442141	1
-35.3450106074	-9.8554520748	1
-35.3595505077	-9.8670504427	1
-35.3641936027	-9.8841279906	1
-35.3770330917	-9.8948574999	1
-35.3896901535	-9.9081726701	1
-35.3946584251	-9.9236672776	1
-35.4101030808	-9.9323021033	1
